IIE-MT	talk.2	3	rater3	强烈的阳光是如此地刺眼，	The strong sunlight is so dazzling,	-1	-1	no-error
MiSS	talk.2	3	rater2	强烈的阳光是如此地刺眼，	The intense sunlight is so dazzling,	-1	-1	no-error
NiuTrans	talk.2	3	rater4	强烈的阳光是如此地刺眼，	The strong sunlight was so harsh,	-1	-1	no-error
Online-W	talk.2	3	rater7	强烈的阳光是如此地刺眼，	The intense sunlight is so blinding that	-1	-1	no-error
SMU	talk.2	3	rater5	强烈的阳光是如此地刺眼，	The strong sunlight is so piercing,	26	34	major
metricsystem1	talk.2	3	rater5	强烈的阳光是如此地刺眼，	The strong sunlight is so dazzling,	-1	-1	no-error
metricsystem2	talk.2	3	rater5	强烈的阳光是如此地刺眼，	The strong sunlight is so dazzling,	-1	-1	no-error
metricsystem3	talk.2	3	rater3	强烈的阳光是如此地刺眼，	The strong sunlight is so dazzling,	-1	-1	no-error
metricsystem4	talk.2	3	rater3	强烈的阳光是如此地刺眼，	The strong sunlight is so dazzling,	-1	-1	no-error
metricsystem5	talk.2	3	rater7	强烈的阳光是如此地刺眼，	The intense sunlight is so harsh;	-1	-1	no-error
ref	talk.2	3	rater3	强烈的阳光是如此地刺眼，	The Sun burns our peripheral vision.	8	35	major
refB	talk.2	3	rater8	强烈的阳光是如此地刺眼，	The strong sunlight is so dazzling.	-1	-1	no-error
Borderline	talk.2	4	rater3	我们能看到从月球反射回来的光，	We can see the light reflected back from the moon.	31 45	35 49	major minor
DIDI-NLP	talk.2	4	rater7	我们能看到从月球反射回来的光，	We can see the light reflected from the moon,	-1	-1	no-error
Facebook-AI	talk.2	4	rater3	我们能看到从月球反射回来的光，	We can see the light reflected back from the moon,	31	35	major
IIE-MT	talk.2	4	rater3	我们能看到从月球反射回来的光，	We can see the light reflected from the moon,	40	44	minor
MiSS	talk.2	4	rater2	我们能看到从月球反射回来的光，	We can see the light reflected from the moon,	-1	-1	no-error
NiuTrans	talk.2	4	rater4	我们能看到从月球反射回来的光，	We can see the light reflected back from the moon,	-1	-1	no-error
Online-W	talk.2	4	rater7	我们能看到从月球反射回来的光，	we can see the light reflected back from the moon.	-1	-1	no-error
SMU	talk.2	4	rater5	我们能看到从月球反射回来的光，	We can see the light reflected back from the moon,	-1	-1	no-error
metricsystem1	talk.2	4	rater5	我们能看到从月球反射回来的光，	We can see the light reflected from the moon,	-1	-1	no-error
metricsystem2	talk.2	4	rater5	我们能看到从月球反射回来的光，	We can see the light reflected from the moon,	-1	-1	no-error
metricsystem3	talk.2	4	rater3	我们能看到从月球反射回来的光，	We can see the light reflected from the moon,	21	35	major
metricsystem4	talk.2	4	rater3	我们能看到从月球反射回来的光，	We can see the light reflected from the moon.	40	44	minor
metricsystem5	talk.2	4	rater7	我们能看到从月球反射回来的光，	we can see the light reflected off the moon;	-1	-1	no-error
ref	talk.2	4	rater3	我们能看到从月球反射回来的光，	We see light reflected off the Moon.	23	26	major
refB	talk.2	4	rater8	我们能看到从月球反射回来的光，	We can see light reflected from the moon.	-1	-1	no-error
Borderline	talk.2	5	rater3	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his humble telescope at celestial bodies in the universe, the universe as we know it today has appeared before our eyes through light.	111 14	153 19	major major
DIDI-NLP	talk.2	5	rater7	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his simple astronomical telescope at the celestial bodies in the universe, the universe as we know it today is presented to us through light.	128	140	minor
Facebook-AI	talk.2	5	rater3	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Ever since Galileo aimed his rudimentary telescope at the celestial bodies of the universe, the universe as we know it has been presented to us through light.	-1	-1	no-error
IIE-MT	talk.2	5	rater3	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his humble astronomical telescope at the celestial bodies in the universe, the universe as we know it today is presented to us through light.	108 24	127 30	major major
MiSS	talk.2	5	rater2	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his crude astronomical telescope at the celestial bodies in the universe, today, the universe as we know it is presented to us through light.	0 24	160 29	minor minor
NiuTrans	talk.2	5	rater4	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Ever since Galileo aimed his humble telescope at the celestial bodies of the universe, the universe as we know it today has been presented to us through light.	-1	-1	no-error
Online-W	talk.2	5	rater7	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his humble telescope at the celestial bodies in the universe, the universe as we know it today has been presented to us through light.	-1	-1	no-error
SMU	talk.2	5	rater5	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his humble astronomical telescope at the celestial bodies in the universe, today, the universe we know is presented to us through light.	95	100	minor
metricsystem1	talk.2	5	rater5	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Ever since Galileo pointed his humble telescope at the celestial bodies in the universe, the universe as we know it today is presented to us through light.	-1	-1	no-error
metricsystem2	talk.2	5	rater5	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo aimed his simple astronomical telescope at the celestial bodies in the universe, the universe as we know it today is presented to us through light.	-1	-1	no-error
metricsystem3	talk.2	5	rater3	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Ever since Galileo aimed his humble astronomical telescope on celestial bodies in the universe, to this day, the universe as we know it appears to us through light.	29 96	35 163	major major
metricsystem4	talk.2	5	rater3	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Ever since Galileo pointed his humble telescope at the celestial bodies in the universe, the universe as we know it today is presented to us through light.	102 19 31	121 26 37	major major major
metricsystem5	talk.2	5	rater7	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	since Galileo aimed his humble telescope at objects in the universe, to this day the universe as we know it, is presented before our eyes through light.	109 44	111 51	minor major
ref	talk.2	5	rater3	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	And in the time since Galileo pointed that rudimentary telescope at the celestial bodies, the known universe has come to us through light, across vast eras in cosmic history.	113 139 30 90	123 173 37 99	major major major major
refB	talk.2	5	rater8	自从伽利略将他那简陋的天文望远镜瞄准宇宙中的天体， 时至今日，我们所了解的宇宙， 通过光呈现在我们眼前。	Since Galileo targeted his primitive astronomical telescope at the celestial bodies in the universe, up to this day, what we know about the universe has come to us through light.	-1	-1	no-error
Borderline	talk.2	6	rater3	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern telescopes, we have been able to collect dazzling, silent images of the universe - a series of images dating back to the Big Bang.	126	132	major
DIDI-NLP	talk.2	6	rater7	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling and silent images of the universe-this series of images can be traced back to the Big Bang.	112	125	minor
Facebook-AI	talk.2	6	rater3	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling silent images of the universe - a series of images that go all the way back to the Big Bang.	-1	-1	no-error
IIE-MT	talk.2	6	rater3	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling and silent images of the universe-a series of images that can be traced back to the Big Bang.	52	66	major
MiSS	talk.2	6	rater2	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling and silent images of the universe-a series of images that can be traced back to the Big Bang.	112	122	minor
NiuTrans	talk.2	6	rater4	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern telescopes, we have been able to collect dazzling and silent images of the universe, a series of images that go all the way back to the Big Bang.	-1	-1	no-error
Online-W	talk.2	6	rater7	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling, silent images of the universe - a series of images going all the way back to the Big Bang.	-1	-1	no-error
SMU	talk.2	6	rater5	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling and silent images of the universe - a series of images dating back to the Big Bang.	-1	-1	no-error
metricsystem1	talk.2	6	rater5	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern telescopes, we've been able to collect dazzling, silent images of the universe -- a series of images going all the way back to the Big Bang.	103	105	minor
metricsystem2	talk.2	6	rater5	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling and silent images of the universe – a series of images that can be traced back to the Big Bang.	-1	-1	no-error
metricsystem3	talk.2	6	rater3	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we have been able to collect dazzling and silent images of the universe – this series of images can be traced back to the Big Bang.	123	127	major
metricsystem4	talk.2	6	rater3	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern telescopes, we've been able to collect dazzling, silent images of the universe -- a series of images that go all the way back to the Big Bang.	-1	-1	no-error
metricsystem5	talk.2	6	rater7	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern telescopes, we have been able to collect dazzling and silent images of the universe – a series of images that go all the way back to the Big Bang.	-1	-1	no-error
ref	talk.2	6	rater3	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	And with all of our modern telescopes, we've been able to collect this stunning silent movie of the universe -- these series of snapshots that go all the way back to the Big Bang.	128 87	137 92	major major
refB	talk.2	6	rater8	在现代天文望远镜的帮助下， 我们已经能够搜集炫目无声的宇宙影像– 这一系列影像可以一直追溯到大爆炸。	With the help of modern astronomical telescopes, we've been able to collect stunning and silent movies of the universe — this series of movies can be traced back to the Big Bang.	-1	-1	no-error
Borderline	talk.2	7	rater3	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	But the universe is not a silent drama because it is not really silent.	26	38	major
DIDI-NLP	talk.2	7	rater7	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime, because the universe is not really silent.	-1	-1	no-error
Facebook-AI	talk.2	7	rater3	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a silent opera, because the universe is not really silent.	31	43	major
IIE-MT	talk.2	7	rater3	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime, because the universe is not really silent.	-1	-1	no-error
MiSS	talk.2	7	rater2	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime, because the universe is not really silent.	-1	-1	no-error
NiuTrans	talk.2	7	rater4	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime, because the universe is not really silent.	-1	-1	no-error
Online-W	talk.2	7	rater2	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	But the universe is not a pantomime, because it is not really silent.	-1	-1	no-error
SMU	talk.2	7	rater5	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a silent drama, because the universe is not really silent.	-1	-1	no-error
metricsystem1	talk.2	7	rater5	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime because the universe is not really silent.	-1	-1	no-error
metricsystem2	talk.2	7	rater5	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime, because the universe is not really silent.	-1	-1	no-error
metricsystem3	talk.2	7	rater3	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime because the universe is not really silent.	-1	-1	no-error
metricsystem4	talk.2	7	rater3	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a mime, because the universe is not really silent.	-1	-1	no-error
metricsystem5	talk.2	7	rater7	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	The universe is not a silent drama though, because the universe is not really silent.	22	34	minor
ref	talk.2	7	rater3	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	And yet, the universe is not a silent movie because the universe isn't silent.	31	43	major
refB	talk.2	7	rater8	不过，宇宙不是一部默剧， 因为宇宙并非真的寂静无声。	However, the universe is not a silent movie, because the universe is not silent.	-1	-1	no-error
Borderline	talk.2	8	rater3	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I would like to tell you that the universe has its own musical score, and the universe itself is constantly playing, because space can vibrate like a drum.	55	68	major
DIDI-NLP	talk.2	8	rater7	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell everyone that the universe has its own soundtrack, and the universe itself is constantly playing. Because space can vibrate like a drum.	-1	-1	no-error
Facebook-AI	talk.2	8	rater3	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and the universe itself is constantly playing, because space can vibrate like a drum.	116	121	major
IIE-MT	talk.2	8	rater3	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell everyone that the universe has its own soundtrack, and the universe itself is constantly playing. Because space can vibrate like a drum.	0	23	major
MiSS	talk.2	8	rater2	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and the universe itself is constantly playing. Because space can vibrate like a drum.	116 61 99	121 64 115	minor minor minor
NiuTrans	talk.2	8	rater4	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and the universe itself is constantly playing, because space can vibrate like a drum.	-1	-1	no-error
Online-W	talk.2	8	rater2	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and that the universe itself is playing constantly. Because space can vibrate like a drum.	49 70	59 100	minor major
SMU	talk.2	8	rater5	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own music, and the universe itself is constantly playing, because space can vibrate like a drum.	-1	-1	no-error
metricsystem1	talk.2	8	rater5	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and the universe itself is playing non-stop because space can vibrate like a drum.	-1	-1	no-error
metricsystem2	talk.2	8	rater5	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell everyone that the universe has its own soundtrack, and the universe itself is constantly playing. Because the space can vibrate like a drum.	-1	-1	no-error
metricsystem3	talk.2	8	rater3	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell everyone that the universe has its own soundtrack, and the universe itself is constantly playing. Because space can vibrate like a drum.	70	111	major
metricsystem4	talk.2	8	rater3	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and the universe itself is constantly playing, because space can vibrate like a drum.	0 116	23 121	major major
metricsystem5	talk.2	8	rater7	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack and the universe itself is playing non-stop because space can vibrate like a drum.	-1	-1	no-error
ref	talk.2	8	rater3	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I'd like to convince you that the universe has a soundtrack and that soundtrack is played on space itself, because space can wobble like a drum.	0 125 83	24 131 105	major major major
refB	talk.2	8	rater8	我想告诉大家宇宙有着自己的配乐， 而宇宙自身正在不停地播放着。 因为太空可以想鼓一样振动。	I want to tell you that the universe has its own soundtrack, and the universe itself is playing it non-stop because space can vibrate like a drum.	-1	-1	no-error
Borderline	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when some important things happen, it can send out a series of sounds to the universe.	0	2	minor
DIDI-NLP	talk.2	9	rater7	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So it can send out a series of sounds to the universe when some important things happen.	-1	-1	no-error
Facebook-AI	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something big happens, it can send out a series of sounds into the universe.	-1	-1	no-error
IIE-MT	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something important happens, it can send out a series of sounds to the universe.	0	2	minor
MiSS	talk.2	9	rater2	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something important happens, it can make a series of sounds to the universe.	-1	-1	no-error
NiuTrans	talk.2	9	rater4	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So it can make a series of sounds into the universe when something big happens.	-1	-1	no-error
Online-W	talk.2	9	rater2	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something big happens, it can send a series of sounds out into the universe.	62	70	minor
SMU	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something important happens, it can make a series of voices into the universe.	61 68	67 72	major major
metricsystem1	talk.2	9	rater5	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So it can send out a series of sounds to the universe when something big happens.	-1	-1	no-error
metricsystem2	talk.2	9	rater5	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when some important things happen, it can send out a series of sounds to the universe.	-1	-1	no-error
metricsystem3	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something important happens, it can make a series of sounds to the universe.	0 44	2 48	minor major
metricsystem4	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something big happens, it's able to send out a series of sounds to the universe.	44	52	major
metricsystem5	talk.2	9	rater7	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So it is able to send a series of sounds to the universe when something big happens.	-1	-1	no-error
ref	talk.2	9	rater3	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	It can ring out a kind of recording throughout the universe of some of the most dramatic events as they unfold.	26 36 60 7	35 46 110 15	major major major major
refB	talk.2	9	rater8	所以当一些重大事情发生时它能够向宇宙发出一系列声音。	So when something big happens, it can emit a series of sounds to the universe.	-1	-1	no-error
Borderline	talk.2	10	rater3	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Today, we hope to add sound to this magnificent vision of the universe.	0 48	5 54	major major
DIDI-NLP	talk.2	10	rater7	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Today, we hope to be able to add sound to this magnificent visual work about the universe.	-1	-1	no-error
Facebook-AI	talk.2	10	rater3	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Now, we hope to give voice to this magnificent visual work about the universe.	16	20	major
IIE-MT	talk.2	10	rater3	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Now, we hope to be able to add sound to this magnificent visual work about the universe.	27 5 64	30 26 68	major major major
MiSS	talk.2	10	rater2	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Now, we hope to be able to add sound to this magnificent visual work about the universe.	31	36	minor
NiuTrans	talk.2	10	rater4	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Now, we hope to be able to add sound to this magnificent visual work about the universe.	-1	-1	no-error
Online-W	talk.2	10	rater2	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Now, we want to put a soundtrack to this magnificent visual work about the universe.	36	64	minor
SMU	talk.2	10	rater3	如今，我们希望能够给这部关于宇宙的宏伟的视觉作品配上声音。	Today, we hope to add sound to this magnificent visual work about the universe.	18 55	27 59	major major
