hyp.metricsystem1	abcnews.420140	3	rater13	In dem diese Woche veröffentlichten Bericht heißt es, dass sich die als Tehreek-e-Taliban (TTP) bekannte Gruppe mit dem in Afghanistan ansässigen Ableger der Islamischen Staatsgruppe verbündet hat.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	54	196	major
hyp.metricsystem2	abcnews.420140	3	rater1	In dem diese Woche veröffentlichten Bericht heißt es, die als Tehreek-e-Taliban (TTP) bekannte Gruppe habe sich mit der in Afghanistan ansässigen Tochtergesellschaft der Islamic State Group zusammengeschlossen.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	146	165	major
hyp.metricsystem3	abcnews.420140	3	rater2	In dem in dieser Woche veröffentlichten Bericht heißt es, die als Tehreek-e-Taliban (TTP) bekannte Gruppe habe sich mit dem afghanischen Tochterunternehmen der Islamic State Group zusammengetan.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	-1	-1	no-error
hyp.metricsystem4	abcnews.420140	3	rater2	In dem diese Woche veröffentlichten Bericht heißt es, die Gruppe, bekannt als Tehreek-e-Taliban (TTP), habe sich mit dem in Afghanistan ansässigen Ableger der Islamischen Staatsgruppe verbunden.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	-1	-1	no-error
hyp.metricsystem5	abcnews.420140	3	rater6	In dem Bericht, der diese Woche veröffentlicht wurde, heißt es, die Gruppe, die als Tehreek-e-Taliban (TTP) bekannt ist, hat sich mit der in Afghanistan ansässigen Tochtergesellschaft der Gruppe Islamischer Staat verbunden.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	121 164	129 183	minor minor
ref.A	abcnews.420140	3	rater2	Der Bericht der diese Woche veröffentlicht wurde, besagte, dass die als Tehreek-e-Taliban bekannte Gruppe, sich mit dem in Afghanistan befindenden Verbündeten der Gruppe Islamischer Staat in Kontakt gesetzt hatte.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	-1	-1	no-error
ref.B	abcnews.420140	3	rater6	In dem diese Woche veröffentlichten Bericht heißt es, dass die Gruppe, die als Tehreek-e-Taliban (TTP) bekannt ist, sich mit dem in Afghanistan ansässigen Ableger der Gruppe Islamischer Staat verbunden hat.	The report released this week said the group, known as the Tehreek-e-Taliban (TTP), has linked up with the Afghan-based affiliate of the Islamic State group.	-1	-1	no-error
ref.C	abcnews.420102	3	rater6	Wie Medien berichteten, bauten Arbeiter das 8,2 Meter (27 Fuß) hohe Denkmal am Samstagmorgen ab.	Workers took down the 27-foot (8.2-meter) tall monument on Saturday morning, media outlets reported.	-1	-1	no-error
ref.D	abcnews.420102	3	rater6	Medienberichten zufolge entfernten Arbeiter das 27 Fuß (8,2 m) hohe Denkmal am Samstagmorgen.	Workers took down the 27-foot (8.2-meter) tall monument on Saturday morning, media outlets reported.	-1	-1	no-error
hyp.Facebook-AI	abcnews.420140	4	rater2	Einige Mitglieder der TTP haben sich sogar dem IS-Ableger angeschlossen, der sein Hauptquartier im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.HuaweiTSC	abcnews.420140	4	rater6	Einige Mitglieder der TTP haben sich sogar dem IS-Ableger angeschlossen, der seinen Sitz im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.Nemo	abcnews.420140	4	rater7	Einige der TTP-Mitglieder haben sich sogar dem IS-Ableger angeschlossen, der sein Hauptquartier im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	26 58	121 71	minor major
hyp.Online-W	abcnews.420140	4	rater9	Einige Mitglieder der TTP haben sich sogar der IS-Filiale angeschlossen, die ihr Hauptquartier im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	50	57	major
hyp.UEdin	abcnews.420140	4	rater2	Einige Mitglieder der TTP sind sogar dem IS-Mitgliedsverband beigetreten, der seinen Sitz im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.VolcTrans-AT	abcnews.420140	4	rater10	Einige der TTP-Mitglieder sind sogar dem IS-Ableger beigetreten, der seinen Hauptsitz im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.VolcTrans-GLAT	abcnews.420140	4	rater1	Einige Mitglieder der TTP haben sich sogar dem IS angeschlossen, der sein Hauptquartier im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.eTranslation	abcnews.420140	4	rater12	Einige Mitglieder von TTP haben sich sogar der IS-Mitgliedsorganisation angeschlossen, die ihren Sitz in Ostafghanistan hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.metricsystem1	abcnews.420140	4	rater13	Einige Mitglieder der TTP haben sich sogar dem IS angeschlossen, der seinen Sitz im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.metricsystem2	abcnews.420140	4	rater1	Einige Mitglieder von TTP haben sich sogar der IS-Tochter angeschlossen, die ihren Hauptsitz in Ostafghanistan hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	50	57	major
hyp.metricsystem3	abcnews.420140	4	rater2	Einige Mitglieder von TTP haben sich sogar der IS-Tochter angeschlossen, die ihren Hauptsitz in Ostafghanistan hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.metricsystem4	abcnews.420140	4	rater2	Einige Mitglieder der TTP haben sich sogar dem IS-Ableger angeschlossen, der seinen Sitz im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
hyp.metricsystem5	abcnews.420140	4	rater6	Einige der TTP-Mitglieder haben sich sogar der IS-Mitgliedsgesellschaft angeschlossen, die ihren Hauptsitz im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	50	71	minor
ref.A	abcnews.420140	4	rater2	Einige der TTP Mitglieder haben sich sogar dem IS Verbündeten angeschlossen, welcher sein Hauptquartier in Ost-Afghanistan hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	11 47	25 61	major major
ref.B	abcnews.420140	4	rater6	Einige Mitglieder der TTP haben sich sogar dem IS angeschlossen, der sein Hauptquartier im Osten Afghanistans hat.	Some of TTP's members have even joined the IS affiliate, which has its headquarters in eastern Afghanistan.	-1	-1	no-error
ref.C	abcnews.420102	4	rater6	Das Denkmal wurde 1905 vor dem alten Gerichtsgebäude von Princess Anne County aufgestellt, an dem Ort, an dem früher Sklavenauktionen stattfanden.	It was installed in 1905 and stood outside the old Princess Anne County courthouse, in the same place that slave auctions were once held.	-1	-1	no-error
ref.D	abcnews.420102	4	rater6	Es war 1905 errichtet und vor dem ehemaligen Bezirksgerichtsgebäude Princess Anne aufgestellt worden, am selben Ort, an dem einst Sklavenversteigerungen abgehalten worden waren.	It was installed in 1905 and stood outside the old Princess Anne County courthouse, in the same place that slave auctions were once held.	-1	-1	no-error
hyp.Facebook-AI	abcnews.420140	5	rater2	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen der Associated Press nach einem Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.HuaweiTSC	abcnews.420140	5	rater6	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach Kommentaren.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.Nemo	abcnews.420140	5	rater7	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen der Associated Press nach einer Stellungnahme.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.Online-W	abcnews.420140	5	rater9	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach einem Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	91	111	minor
hyp.UEdin	abcnews.420140	5	rater2	Die afghanische Regierung reagierte am Sonntag nicht auf Bitten der Associated Press um Stellungnahme.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.VolcTrans-AT	abcnews.420140	5	rater10	Die afghanische Regierung hat am Sonntag nicht auf Anfragen von The Associated Press nach einem Kommentar reagiert.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.VolcTrans-GLAT	abcnews.420140	5	rater1	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach einem Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.eTranslation	abcnews.420140	5	rater12	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press für einen Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	47 91	110 94	minor minor
hyp.metricsystem1	abcnews.420140	5	rater13	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach Kommentaren.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.metricsystem2	abcnews.420140	5	rater1	Die afghanische Regierung antwortete am Sonntag nicht auf Anfragen von The Associated Press nach Kommentaren.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	67	91	minor
hyp.metricsystem3	abcnews.420140	5	rater2	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach Kommentaren.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.metricsystem4	abcnews.420140	5	rater2	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach Kommentaren.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
hyp.metricsystem5	abcnews.420140	5	rater6	Die afghanische Regierung antwortete am Sonntag nicht auf Anfragen von The Associated Press nach einem Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
ref.A	abcnews.420140	5	rater2	Die afghanische Regierung antwortete am Sonntag nicht auf die Anfrage der „The Associated Press“ für ein Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	101	104	major
ref.B	abcnews.420140	5	rater6	Die afghanische Regierung reagierte am Sonntag nicht auf Anfragen von The Associated Press nach einem Kommentar.	The Afghan government did not respond Sunday to requests by The Associated Press for comment.	-1	-1	no-error
ref.C	abcnews.420102	5	rater6	Der Stadtrat stimmte am Donnerstagabend einstimmig dafür, den Abriss einzuleiten.	The council voted unanimously Thursday night to begin the removal process.	-1	-1	no-error
ref.D	abcnews.420102	5	rater6	Im Rat wurde am Donnerstagabend einstimmig beschlossen, den Entfernungsprozess zu beginnen.	The council voted unanimously Thursday night to begin the removal process.	-1	-1	no-error
hyp.Facebook-AI	abcnews.420140	6	rater2	In dem Bericht heißt es, dass der IS in Afghanistan, bekannt als IS in der Provinz Khorasan, sowohl von afghanischen Sicherheitskräften als auch von US- und NATO-Truppen und gelegentlich sogar von den afghanischen Taliban schwer getroffen wurde.	The report said IS in Afghanistan, known as IS in Khorasan province, has been hit hard by Afghan security forces as well as US and NATO forces, and even on occasion by the Afghan Taliban.	-1	-1	no-error
hyp.HuaweiTSC	abcnews.420140	6	rater6	Dem Bericht zufolge wurde der IS in Afghanistan, bekannt als IS in der Provinz Khorasan, von afghanischen Sicherheitskräften sowie US- und NATO-Streitkräften und gelegentlich sogar von den afghanischen Taliban hart getroffen.	The report said IS in Afghanistan, known as IS in Khorasan province, has been hit hard by Afghan security forces as well as US and NATO forces, and even on occasion by the Afghan Taliban.	-1	-1	no-error
hyp.Nemo	abcnews.420140	6	rater7	Dem Bericht zufolge wurde der IS in Afghanistan, bekannt als IS in der Provinz Chorasan, von afghanischen Sicherheitskräften sowie US- und NATO-Kräften und gelegentlich sogar von den afghanischen Taliban hart getroffen.	The report said IS in Afghanistan, known as IS in Khorasan province, has been hit hard by Afghan security forces as well as US and NATO forces, and even on occasion by the Afghan Taliban.	-1	-1	no-error
hyp.Online-W	abcnews.420140	6	rater9	Der Bericht besagt, dass der IS in Afghanistan, bekannt als IS in der Provinz Khorasan, sowohl von den afghanischen Sicherheitskräften als auch von den US- und NATO-Truppen und sogar gelegentlich von den afghanischen Taliban hart angegriffen wurde.	The report said IS in Afghanistan, known as IS in Khorasan province, has been hit hard by Afghan security forces as well as US and NATO forces, and even on occasion by the Afghan Taliban.	-1	-1	no-error
hyp.UEdin	abcnews.420140	6	rater2	Der Bericht sagte, dass der IS in Afghanistan, bekannt als IS in der Provinz Khorasan, von afghanischen Sicherheitskräften sowie US- und NATO-Streitkräften und sogar gelegentlich von den afghanischen Taliban schwer getroffen wurde.	The report said IS in Afghanistan, known as IS in Khorasan province, has been hit hard by Afghan security forces as well as US and NATO forces, and even on occasion by the Afghan Taliban.	-1	-1	no-error
